,ta,U,V,ws,hm,vs,pm
2017-02-16 01:00:00,-3.9,-0.5519369853120583,-0.8338858220671681,0.4,85.1,3130.0,93.0
2017-02-16 02:00:00,-3.8,-1.8369701987210294e-16,-1.0,0.0,85.5,3550.0,81.0
2017-02-16 03:00:00,-4.2,-0.6454576877239503,0.7637960286346425,1.1,85.5,3000.0,93.0
2017-02-16 04:00:00,-5.0,-0.999048221581858,0.043619387365336,0.6,85.7,3610.0,72.0
2017-02-16 05:00:00,-5.5,-1.8369701987210294e-16,-1.0,0.0,84.6,4060.0,64.0
2017-02-16 06:00:00,-5.6,-0.177084740319583,0.984195607969242,0.4,84.3,3850.0,76.0
2017-02-16 07:00:00,-5.9,-0.8571673007021123,-0.5150380749100542,0.8,85.2,4110.0,87.0
2017-02-16 08:00:00,-4.6,-0.8980275757606156,0.4399391698559149,0.8,84.4,4610.0,79.0
2017-02-16 09:00:00,0.1,0.4632960351198621,-0.8862035792312144,0.7,72.5,5530.0,103.0
2017-02-16 10:00:00,6.8,0.4524347093117828,0.8917975296052139,3.0,41.8,14170.0,80.0
2017-02-16 11:00:00,9.2,0.4131044298245419,0.9106836608061768,2.7,45.5,17690.0,70.81464793661236
2017-02-16 12:00:00,9.4,0.894154236839368,0.4477590878387696,2.9,44.9,16340.0,41.0
2017-02-16 13:00:00,9.9,0.8300122850953675,0.5577451089796901,2.3,48.5,11900.0,39.0
2017-02-16 14:00:00,10.5,0.9085081775267216,0.4178670738010765,6.3,55.3,12760.0,39.0
2017-02-16 15:00:00,11.4,0.8424523970071476,0.5387707850068629,4.1,56.2,12790.0,41.0
2017-02-16 16:00:00,11.3,0.6347305132022677,0.7727335734973511,3.2,57.7,6750.0,54.0
2017-02-16 17:00:00,11.0,0.6639262126522416,0.7477980904985321,1.5,60.3,6530.0,50.0
2017-02-16 18:00:00,10.9,0.7384553406258838,0.6743023875837235,2.6,62.8,6990.0,52.0
2017-02-16 19:00:00,10.5,0.6279630576493379,0.7782431485260211,2.2,67.0,9650.0,31.0
2017-02-16 20:00:00,11.0,0.7443115462311541,0.6678325554710467,3.5,69.3,10290.0,32.0
2017-02-16 21:00:00,10.5,0.9785089851017784,0.2062041853966292,2.4,76.0,9150.0,24.0
2017-02-16 22:00:00,10.2,0.9829353491495542,0.1839513506127205,2.7,79.2,8660.0,36.0
2017-02-16 23:00:00,9.8,0.9372819894918916,0.3485720473218153,2.4,83.2,5410.0,37.0
2017-02-17 00:00:00,8.7,0.9715491199976464,-0.2368381460656185,5.4,86.6,1670.0,36.0
2017-02-17 01:00:00,7.6,0.99888987496197,0.0471064507096424,3.2,88.1,2330.0,24.0
2017-02-17 02:00:00,6.9,0.9735789028731604,-0.2283508701106555,3.7,88.6,2640.0,23.0
2017-02-17 03:00:00,6.3,0.9063077870366498,-0.4226182617406994,4.6,88.8,4260.0,17.0
2017-02-17 04:00:00,5.6,0.4477590878387701,-0.8941542368393678,4.5,88.9,5480.0,19.0
2017-02-17 05:00:00,4.4,0.54170821028274,-0.8405666034956842,4.8,87.4,11500.0,20.0
2017-02-17 06:00:00,3.4,0.5863723567357889,-0.8100416404457964,4.5,81.8,17260.0,15.0
2017-02-17 07:00:00,2.5,0.4601997847838512,-0.8878153851364015,4.5,80.2,18930.0,12.0
2017-02-17 08:00:00,1.1,0.5807029557109398,-0.8141155183563193,5.4,69.9,26940.0,32.0
2017-02-17 09:00:00,1.3,0.2907021935982522,-0.9568135840576076,3.9,65.3,24740.0,54.0
2017-02-17 10:00:00,1.8,0.4969739610275554,-0.8677654533689283,5.6,49.5,23820.0,81.0
2017-02-17 11:00:00,2.4,0.3616245700820922,-0.9323238012155122,4.0,42.4,22170.0,100.0
2017-02-17 12:00:00,2.8,0.6401096994849557,-0.7682835235935234,5.5,36.4,25450.0,100.0
2017-02-17 13:00:00,4.4,0.6832737736807996,-0.7301622766207522,4.6,35.5,26770.0,88.0
2017-02-17 14:00:00,3.5,0.7132504491541817,-0.7009092642998509,4.2,31.5,27570.0,85.0
2017-02-17 15:00:00,2.9,0.8319541221304827,-0.554844427447999,3.7,33.7,27220.0,74.0
2017-02-17 16:00:00,3.3,0.7132504491541817,-0.7009092642998509,4.0,32.2,33220.0,59.0
2017-02-17 17:00:00,2.6,0.7021530529951628,-0.7120260459909962,3.2,32.8,42030.0,56.0
2017-02-17 18:00:00,1.1,0.5591929034707468,-0.8290375725550417,4.1,36.6,38440.0,39.0
2017-02-17 19:00:00,0.0,0.6347305132022673,-0.7727335734973514,3.5,40.3,36310.0,33.0
2017-02-17 20:00:00,-1.2,0.4099230338415725,-0.912120116172273,3.6,43.4,35530.0,43.0
2017-02-17 21:00:00,-2.8,0.0209424198833568,-0.9997806834748456,1.5,52.1,30620.0,39.0
2017-02-17 22:00:00,-3.4,0.0331551783885258,-0.9994502159417574,0.8,51.5,31920.0,39.0
2017-02-17 23:00:00,-3.9,0.1270646086013506,-0.9918944425900296,2.0,49.2,35520.0,37.0
2017-02-18 00:00:00,-3.8,0.0871557427476581,-0.9961946980917455,4.0,41.6,38130.0,33.0
2017-02-18 01:00:00,-4.3,-0.1993679344171973,-0.9799247046208296,1.7,43.9,39060.0,28.0
2017-02-18 02:00:00,-5.2,0.7693995550468953,-0.6387678175155975,0.9,47.8,39280.0,24.0
2017-02-18 03:00:00,-5.3,0.043619387365336,-0.999048221581858,1.8,48.5,38070.0,24.0
2017-02-18 04:00:00,-6.4,0.0627905195293137,-0.9980267284282716,0.6,56.6,33940.0,25.0
2017-02-18 05:00:00,-6.2,0.997314477224458,0.0732381971276315,0.9,57.5,37170.0,28.0
2017-02-18 06:00:00,-7.8,0.8625136692072576,-0.5060337641211634,0.3,73.6,22300.0,20.0
2017-02-18 07:00:00,-8.5,-0.8729220772698096,0.4878596591387326,0.5,73.0,24320.0,29.0
2017-02-18 08:00:00,-6.0,-0.09063258019778,0.9958843986159702,0.6,71.0,22270.0,25.0
2017-02-18 09:00:00,-2.9,0.1132032137679068,-0.9935718556765872,2.2,43.6,29300.0,39.0
2017-02-18 10:00:00,-2.3,0.5343523493898266,-0.845261833221856,1.8,30.8,32080.0,38.0
2017-02-18 11:00:00,-0.8,0.4289351334031455,-0.9033352928633008,2.5,28.2,33870.0,50.0
2017-02-18 12:00:00,0.1,0.7933533402912353,-0.6087614290087205,2.8,25.3,29050.0,45.0
2017-02-18 13:00:00,1.9,0.7156927337037359,-0.6984152854310061,4.0,24.3,31420.0,29.0
2017-02-18 14:00:00,2.8,0.0052359638314197,-0.9999862922474267,5.0,21.9,35200.0,29.0
2017-02-18 15:00:00,3.1,0.6971651028545645,-0.716910607650483,4.5,22.9,38740.0,31.0
2017-02-18 16:00:00,1.9,0.848048096156426,-0.5299192642332049,6.1,28.7,38730.0,33.0
2017-02-18 17:00:00,1.8,0.8151277957285545,-0.5792811723426784,4.2,40.1,27710.0,40.0
2017-02-18 18:00:00,0.9,0.8329212407100993,-0.5533915492433443,3.8,50.9,27600.0,35.0
2017-02-18 19:00:00,0.6,0.9198214973217372,-0.3923371166035618,3.7,56.7,27720.0,30.0
2017-02-18 20:00:00,0.7,0.9510565162951536,-0.3090169943749474,2.8,60.2,25750.0,31.0
2017-02-18 21:00:00,0.8,0.9731788727770884,-0.2300497371881046,2.7,62.4,24420.0,39.0
2017-02-18 22:00:00,0.8,0.8535507972753276,-0.521009631840576,1.5,62.9,19740.0,37.0
2017-02-18 23:00:00,0.4,0.9935718556765872,-0.1132032137679067,2.0,65.0,17790.0,40.0
2017-02-19 00:00:00,-2.5,-0.4984877397538301,0.8668967489356029,0.7,79.1,12090.0,55.0
2017-02-19 01:00:00,-3.5,-0.909961270876543,0.4146932426562392,0.5,85.0,9630.0,67.0
2017-02-19 02:00:00,-4.5,-0.7705132427757895,0.6374239897486894,0.4,86.1,8060.0,57.0
2017-02-19 03:00:00,-4.3,-0.1788022151163501,-0.9838850379335414,0.5,85.3,10350.0,41.0
2017-02-19 04:00:00,-4.5,-0.6819983600624984,0.7313537016191707,1.0,84.9,9370.0,49.0
2017-02-19 05:00:00,-3.9,-0.994880708828788,0.1010562971829464,0.6,85.2,8600.0,47.0
2017-02-19 06:00:00,-1.8,-0.2621891786408646,0.9650164944723116,1.8,74.1,15900.0,34.0
2017-02-19 07:00:00,-1.1,0.0767190281268188,0.9970527522269202,4.0,68.3,18950.0,46.0
2017-02-19 08:00:00,-0.8,0.458649554484315,0.8886172326549486,3.1,65.6,19090.0,49.0
2017-02-19 09:00:00,0.0,0.0714974443326857,0.997440782930944,3.3,63.3,19260.0,40.0
2017-02-19 10:00:00,1.2,-0.2419218955996678,0.9702957262759968,3.5,60.6,19300.0,28.0
2017-02-19 11:00:00,2.8,-0.2402280424772639,0.9707164815781908,3.8,53.7,21550.0,33.0
2017-02-19 12:00:00,6.0,0.3370952584230819,0.941470544812038,6.2,35.3,26090.0,39.0
2017-02-19 13:00:00,5.4,0.5299192642332049,0.848048096156426,4.5,31.1,28940.0,43.0
2017-02-19 14:00:00,5.7,0.0767190281268188,0.9970527522269202,3.5,32.4,12700.0,49.0
2017-02-19 15:00:00,6.2,0.034899496702501,0.999390827019096,2.5,32.8,25880.0,45.0
2017-02-19 16:00:00,6.8,0.2079116908177594,0.9781476007338058,3.1,44.9,20580.0,62.0
2017-02-19 17:00:00,6.1,-0.3891239501402064,0.921185405565721,2.1,46.2,21150.0,57.0
2017-02-19 18:00:00,7.1,-0.1993679344171971,0.9799247046208296,3.1,39.2,19710.0,63.0
2017-02-19 19:00:00,6.4,-0.1736481776669303,0.984807753012208,4.3,66.8,12770.0,45.0
2017-02-19 20:00:00,5.9,0.0732381971276314,0.9973144772244582,2.9,76.6,8520.0,41.0
2017-02-19 21:00:00,5.7,0.5269557954966777,0.8498926929868639,2.4,80.5,3460.0,35.0
2017-02-19 22:00:00,5.4,0.3239174181981496,0.9460853588275452,3.4,85.9,2070.0,42.0
2017-02-19 23:00:00,5.6,0.8598522715968735,0.5105429179116054,0.7,87.0,1680.0,47.0
2017-02-20 00:00:00,5.9,0.8535507972753273,0.5210096318405764,1.8,87.8,1090.0,26.0
2017-02-20 01:00:00,5.9,0.965472630879225,-0.2605045086426488,1.8,88.4,960.0,34.0
2017-02-20 02:00:00,6.0,0.7569950556517564,-0.6534206039901056,2.7,88.8,1580.0,43.0
2017-02-20 03:00:00,5.6,0.1976573403791258,-0.980271174621722,2.8,88.9,7030.0,29.0
2017-02-20 04:00:00,4.6,0.2638730499653732,-0.9645574184577982,5.0,84.9,9800.0,37.0
2017-02-20 05:00:00,2.8,0.2588190451025208,-0.9659258262890684,4.3,71.9,19240.0,35.0
2017-02-20 06:00:00,1.5,0.6156614753256582,-0.7880107536067221,4.4,76.7,12650.0,48.0
2017-02-20 07:00:00,0.6,0.6333808726275503,-0.7738402097265061,3.3,67.4,14990.0,76.0
2017-02-20 08:00:00,-0.9,0.2873605198497119,-0.957822494845315,5.8,60.2,18340.0,98.0
2017-02-20 09:00:00,-1.7,0.3502073812594675,-0.9366721892483976,5.5,48.4,21110.0,92.0
2017-02-20 10:00:00,-2.0,0.4939418665842312,-0.8694949295052188,6.6,47.3,21120.0,72.0
2017-02-20 11:00:00,-1.5,0.450877540689431,-0.8925858184521253,7.5,46.7,21730.0,53.0
2017-02-20 12:00:00,-0.9,0.2940403252323043,-0.95579301479833,4.8,44.5,22260.0,47.0
2017-02-20 13:00:00,-0.4,0.8059282822485158,-0.5920131787992196,5.6,43.6,24250.0,55.0
2017-02-20 14:00:00,0.5,0.4210358133674907,-0.907044014291465,3.4,39.0,30300.0,49.0
2017-02-20 15:00:00,1.1,0.2823414568428761,-0.9593139745400576,6.1,36.5,28370.0,55.0
2017-02-20 16:00:00,0.4,0.1684893795650023,-0.9857034690888536,5.4,36.2,30500.0,52.0
2017-02-20 17:00:00,-0.8,0.2873605198497119,-0.957822494845315,6.9,33.3,30640.0,47.0
2017-02-20 18:00:00,-1.8,0.1667687467161027,-0.9859960370705048,5.1,36.7,33920.0,49.0
2017-02-20 19:00:00,-2.4,0.0401317925325599,-0.999194395114446,3.5,36.5,28050.0,43.0
2017-02-20 20:00:00,-3.0,-0.1650476058606773,-0.9862856015372314,3.5,38.2,28450.0,44.0
2017-02-20 21:00:00,-3.2,-0.1460830285624115,-0.9892723329629882,4.6,37.4,28590.0,45.0
2017-02-20 22:00:00,-4.0,-0.1184039683065008,-0.9929655081065368,2.3,40.1,26770.0,40.0
2017-02-20 23:00:00,-4.3,-0.4146932426562392,-0.909961270876543,1.7,41.5,31150.0,37.0
2017-02-21 00:00:00,-5.2,-0.3875155864521032,-0.9218631515885004,1.9,46.2,28950.0,34.0
2017-02-21 01:00:00,-6.1,0.3123349185122324,-0.9499720515246528,0.8,54.4,25960.0,34.0
2017-02-21 02:00:00,-6.0,-0.4003490325568952,-0.9163627295622392,1.6,51.6,24700.0,33.0
2017-02-21 03:00:00,-6.1,0.0017453283658987,-0.9999984769132876,1.8,51.9,28770.0,32.0
2017-02-21 04:00:00,-6.7,0.0366437087065567,-0.9993283937786565,0.9,52.9,27850.0,27.0
2017-02-21 05:00:00,-6.6,0.979575249599344,0.201077921145965,2.3,56.4,25970.0,35.0
2017-02-21 06:00:00,-7.7,-0.945518575599317,0.3255681544571566,0.5,66.1,20340.0,46.0
2017-02-21 07:00:00,-7.8,-0.4003490325568948,0.9163627295622396,0.7,70.8,20070.0,50.0
2017-02-21 08:00:00,-6.1,-0.7360970871197343,0.6768759696826607,0.4,68.0,18400.0,50.0
2017-02-21 09:00:00,-3.4,-0.9971851335251156,0.074978726826328,0.7,48.8,18490.0,61.0
2017-02-21 10:00:00,-1.7,-0.9304175679820244,0.3665012267242972,0.2,36.5,21330.0,58.0
2017-02-21 11:00:00,0.5,-0.9685831611286312,-0.248689887164855,2.2,31.5,22380.0,61.0
2017-02-21 12:00:00,2.2,-0.2436150117860225,0.969872015284747,1.3,29.5,21650.0,58.0
2017-02-21 13:00:00,4.3,0.6225146366376195,0.782608156852414,1.9,23.4,21680.0,54.0
2017-02-21 14:00:00,4.4,0.9135454576426006,-0.4067366430758002,2.9,26.9,17400.0,69.0
2017-02-21 15:00:00,4.4,0.9636304532086232,-0.2672383760782569,3.6,29.1,17950.0,73.0
2017-02-21 16:00:00,3.9,0.9505157316277836,-0.3106764296307321,2.6,30.5,18360.0,61.0
2017-02-21 17:00:00,4.3,0.9033352928633008,-0.4289351334031455,1.0,28.3,17530.0,71.0
2017-02-21 18:00:00,2.8,0.569279523430844,-0.8221440410307377,0.6,34.8,15920.0,82.0
2017-02-21 19:00:00,0.4,0.441505852791745,0.8972583696743284,0.1,55.1,14050.0,88.0
2017-02-21 20:00:00,-1.7,0.5807029557109398,-0.8141155183563193,1.0,63.3,11230.0,91.0
2017-02-21 21:00:00,-1.6,-0.8017756442437542,0.5976251469755208,1.2,65.7,8340.0,95.0
2017-02-21 22:00:00,-3.5,0.9799247046208296,-0.1993679344171972,0.3,72.9,6980.0,93.0
2017-02-21 23:00:00,-2.7,-0.9822872507286886,0.187381314585725,0.1,78.8,6790.0,112.0
2017-02-22 00:00:00,-2.6,-0.917754625683981,0.3971478906347806,0.4,74.6,6890.0,106.0
2017-02-22 01:00:00,-1.1,-0.4771587602596084,0.8788171126619653,0.7,73.9,7550.0,102.0
2017-02-22 02:00:00,-0.7,0.238533457578581,-0.9711342799096362,0.6,75.0,7750.0,66.0
2017-02-22 03:00:00,0.0,-0.5387707850068629,0.8424523970071476,0.4,68.8,9130.0,72.0
2017-02-22 04:00:00,0.0,-0.8090169943749475,0.5877852522924731,1.8,72.1,8620.0,63.0
2017-02-22 05:00:00,0.2,-0.9995065603657316,-0.0314107590781284,0.9,70.8,9020.0,62.0
2017-02-22 06:00:00,0.8,-0.9999984769132876,0.0017453283658983,1.0,63.4,11300.0,47.0
2017-02-22 07:00:00,2.111128287720076,-0.6454812023738933,0.2344069504539124,2.012702682122696,44.91743833394428,18256.794236657024,53.0
2017-02-22 08:00:00,3.2,0.9998766324816608,0.0157073173118202,2.8,46.6,17200.0,54.0
2017-02-22 09:00:00,2.0,-0.3106764296307316,0.950515731627784,3.0,69.7,6070.0,39.0
2017-02-22 10:00:00,1.5,-0.9310558158625284,0.3648767843376196,1.4,85.0,4030.0,24.0
2017-02-22 11:00:00,2.1,-0.9941509639723152,0.1079993557060229,2.7,86.6,4120.0,20.0
2017-02-22 12:00:00,2.8,-0.9874138067509114,0.1581580672544835,3.8,86.0,5370.0,19.0
2017-02-22 13:00:00,3.3,-0.9128341772330428,-0.4083304603813849,2.7,85.8,3760.0,15.590122537974988
2017-02-22 14:00:00,3.1,-0.8598522715968735,-0.5105429179116056,2.8,86.4,2420.0,12.42357796237392
2017-02-22 15:00:00,2.4,-0.4863353804234901,-0.8737722230354652,2.6,87.0,2410.0,36.0
2017-02-22 16:00:00,2.1,-0.7408045962867503,-0.6717205893229901,3.0,87.8,2290.0,34.0
2017-02-22 17:00:00,2.0,-0.6768759696826608,-0.7360970871197343,2.6,87.9,3140.0,31.0
2017-02-22 18:00:00,2.2,-0.4383711467890777,-0.8987940462991667,0.6,87.8,3020.0,36.0
2017-02-22 19:00:00,2.0,-0.0680152906652476,-0.9976842788356054,3.1,88.2,2980.0,33.0
2017-02-22 20:00:00,1.9,-0.1529858362840384,-0.9882283814465528,1.2,87.8,4830.0,32.0
2017-02-22 21:00:00,1.8,0.5372996083468239,-0.8433914458128857,2.5,85.4,3900.0,46.0
2017-02-22 22:00:00,1.4,0.458649554484315,-0.8886172326549486,4.2,82.4,6040.0,44.0
2017-02-22 23:00:00,0.6,0.3599968081200517,-0.9329535348254888,5.8,78.8,8380.0,45.0
2017-02-23 00:00:00,0.1,0.1788022151163498,-0.9838850379335417,5.5,76.9,10700.0,39.0
2017-02-23 01:00:00,-0.2,0.111468932206325,-0.9937679191605964,5.1,72.0,15960.0,41.0
2017-02-23 02:00:00,-0.7,0.5548444274479991,-0.8319541221304827,3.5,73.1,16500.0,28.0
2017-02-23 03:00:00,-1.1,0.6211477802783101,-0.7836934573258402,2.1,73.7,17400.0,30.0
2017-02-23 04:00:00,-1.4,0.3665012267242973,-0.9304175679820244,1.1,73.4,13710.0,30.0
2017-02-23 05:00:00,-1.2,0.0523359562429439,-0.998629534754574,3.6,73.6,13440.0,35.0
2017-02-23 06:00:00,-0.8,0.2773146533023781,-0.9607791541575942,3.9,68.4,12310.0,40.0
2017-02-23 07:00:00,-1.3,0.5180270093731301,-0.8553642601605066,3.0,66.7,14940.0,41.0
2017-02-23 08:00:00,-1.1,0.5461019610144293,-0.8377187166204386,4.3,59.2,28230.0,35.0
2017-02-23 09:00:00,0.0,0.636078220277764,-0.7716245833877201,4.5,50.5,29070.0,45.0
2017-02-23 10:00:00,0.9,0.2722802470405746,-0.9622179935292856,4.0,45.4,32820.0,51.0
2017-02-23 11:00:00,1.3,-0.2402280424772631,-0.9707164815781912,2.4,43.3,31690.0,48.0
2017-02-23 12:00:00,1.8,0.5387707850068634,-0.8424523970071474,5.0,42.6,31840.0,43.0
2017-02-23 13:00:00,2.7,0.5358267949789963,-0.8443279255020153,6.4,40.4,41660.0,44.0
2017-02-23 14:00:00,2.8,0.5284383347223468,-0.8489716876291418,5.3,36.8,36800.0,24.0
2017-02-23 15:00:00,2.5,0.5504807400849953,-0.8348478632634068,5.8,33.9,50000.0,29.0
2017-02-23 16:00:00,1.8,0.6427876096865394,-0.7660444431189781,5.6,36.2,35520.0,23.0
2017-02-23 17:00:00,1.3,0.6704266189587994,-0.7419758409756162,5.3,37.1,38870.0,23.0
2017-02-23 18:00:00,0.0,0.5461019610144293,-0.8377187166204386,5.5,42.1,35780.0,25.0
2017-02-23 19:00:00,-0.8,0.1788022151163498,-0.9838850379335417,5.5,44.1,37500.0,23.0
2017-02-23 20:00:00,-1.4,0.2990407922560863,-0.954240328516277,3.7,47.2,35500.0,25.0
2017-02-23 21:00:00,-1.7,0.3794561595290053,-0.925209718385782,3.9,46.2,35810.0,27.0
2017-02-23 22:00:00,-3.0,0.5000000000000001,-0.8660254037844385,1.4,53.6,32530.0,25.0
2017-02-23 23:00:00,-3.8,-0.3648767843376197,-0.9310558158625282,1.5,58.7,33330.0,25.0
2017-02-24 00:00:00,-3.6,0.1322563902571229,-0.9912155402515416,1.6,53.4,34370.0,34.0
2017-02-24 01:00:00,-4.4,0.4648420457246193,-0.8853936257544158,2.1,58.9,30600.0,29.0
2017-02-24 02:00:00,-4.6,0.8367643134589619,-0.54756322349255,1.4,57.5,29860.0,22.0
2017-02-24 03:00:00,-5.2,0.8120835268918065,-0.5835412113561173,0.9,67.7,26700.0,22.0
2017-02-24 04:00:00,-5.9,0.7954734808548959,0.6059884002657111,0.8,66.6,26520.0,22.0
2017-02-24 05:00:00,-6.6,-0.5835412113561173,0.8120835268918064,0.7,77.9,20360.0,21.0
2017-02-24 06:00:00,-6.7,-0.8668967489356028,0.4984877397538303,0.4,83.9,16430.0,22.0
2017-02-24 07:00:00,-7.1,-0.945518575599317,0.3255681544571566,0.4,84.1,16800.0,38.0
2017-02-24 08:00:00,-4.9,-0.788010753606722,0.6156614753256583,0.7,80.4,18210.0,33.0
2017-02-24 09:00:00,-1.5,0.9711342799096362,-0.2385334575785811,0.5,44.5,25790.0,46.0
2017-02-24 10:00:00,0.3,0.5620833778521304,0.827080574274562,0.4,35.6,26340.0,35.0
2017-02-24 11:00:00,1.6,-0.1149371504928665,0.9933727656003964,1.7,27.4,39760.0,37.0
2017-02-24 12:00:00,2.0,0.9874138067509112,-0.1581580672544839,4.3,29.2,31280.0,37.0
2017-02-24 13:00:00,1.9,0.9992629164106214,-0.0383878090875197,5.9,29.5,39290.0,25.0
2017-02-24 14:00:00,2.7,1.0,0.0,3.5,29.0,40470.0,16.0
2017-02-24 15:00:00,3.3,0.996917333733128,-0.0784590957278449,3.8,31.7,44890.0,20.0
2017-02-24 16:00:00,2.7,0.9876883405951375,-0.1564344650402308,4.1,34.1,44540.0,28.0
2017-02-24 17:00:00,3.1,0.9976842788356052,0.0680152906652477,4.5,38.9,39430.0,27.0
2017-02-24 18:00:00,2.3,0.9271838545667872,0.374606593415912,2.5,44.4,29870.0,25.0
2017-02-24 19:00:00,1.5,0.9999253696604522,-0.0122170008352469,1.5,55.1,25310.0,30.0
2017-02-24 20:00:00,0.2,0.997314477224458,0.0732381971276315,0.5,63.4,19730.0,35.0
2017-02-24 21:00:00,-2.4,0.9865721616069696,0.1633259622416218,0.7,80.0,15190.0,38.0
2017-02-24 22:00:00,-1.8,0.7132504491541817,0.7009092642998509,0.6,75.8,9720.0,41.0
2017-02-24 23:00:00,-2.3,-0.9912155402515416,0.1322563902571223,0.5,83.9,7440.0,53.0
2017-02-25 00:00:00,-3.2,-1.8369701987210294e-16,-1.0,0.0,85.9,6870.0,60.0
2017-02-25 01:00:00,-3.9,-0.9354440308298676,-0.3534748437792568,0.6,86.8,5610.0,72.0
2017-02-25 02:00:00,-4.2,-1.8369701987210294e-16,-1.0,0.0,87.5,3330.0,70.0
2017-02-25 03:00:00,-4.8,-0.8405666034956841,-0.54170821028274,0.6,87.5,1620.0,62.0
2017-02-25 04:00:00,-4.6,-0.8443279255020151,0.5358267949789965,0.3,88.0,2040.0,63.0
2017-02-25 05:00:00,-5.2,-0.9995065603657316,0.0314107590781286,0.4,88.1,2940.0,61.0
2017-02-25 06:00:00,-5.6,-1.8369701987210294e-16,-1.0,0.0,88.0,2870.0,68.0
2017-02-25 07:00:00,-5.0,-0.9348256763960144,0.3551069624081372,0.3,88.0,2860.0,77.0
2017-02-25 08:00:00,-4.3,-0.9040825496607784,-0.4273578633871923,0.6,88.0,2680.0,65.0
2017-02-25 09:00:00,0.3,-0.0157073173118207,-0.9998766324816608,0.3,85.6,4380.0,69.0
2017-02-25 10:00:00,3.8,0.9018325264051136,0.4320857488019822,3.0,62.1,9740.0,61.0
2017-02-25 11:00:00,5.1,0.979575249599344,0.201077921145965,3.1,49.6,19790.0,42.0
2017-02-25 12:00:00,5.6,0.9505157316277836,-0.3106764296307321,4.6,49.0,24800.0,35.0
2017-02-25 13:00:00,6.3,0.992546151641322,0.1218693434051474,5.0,47.7,24770.0,34.0
2017-02-25 14:00:00,6.3,0.9995065603657316,-0.0314107590781284,4.7,44.6,31160.0,33.0
2017-02-25 15:00:00,6.8,0.8241261886220158,-0.5664062369248327,3.6,44.9,32690.0,28.0
2017-02-25 16:00:00,6.7,0.9672677527758772,-0.2537579445848055,5.0,42.8,36870.0,29.0
2017-02-25 17:00:00,5.9,0.9698720152847468,-0.2436150117860229,4.2,48.0,37110.0,28.0
2017-02-25 18:00:00,4.9,0.9993283937786565,-0.0366437087065566,3.7,50.4,27900.0,39.0
2017-02-25 19:00:00,3.9,0.9822872507286886,-0.1873813145857248,2.9,56.1,21330.0,42.0
2017-02-25 20:00:00,3.5,0.993170649538486,0.1166707370993329,2.0,59.8,12950.0,48.0
2017-02-25 21:00:00,3.5,0.9348256763960144,0.3551069624081372,2.0,63.1,11880.0,36.0
2017-02-25 22:00:00,0.8,0.9483236552061992,-0.3173046564050922,0.7,71.5,7180.0,29.0
2017-02-25 23:00:00,1.9,0.909961270876543,0.414693242656239,1.3,73.4,8660.0,36.0
2017-02-26 00:00:00,0.2,-0.8933713883278376,-0.4493189986158963,0.5,80.0,4970.0,55.0
2017-02-26 01:00:00,-1.3,-0.9578224948453152,0.2873605198497118,0.4,85.7,3400.0,81.0
2017-02-26 02:00:00,-1.4,-1.8369701987210294e-16,-1.0,0.1,87.0,2590.0,77.0
2017-02-26 03:00:00,-3.1,-0.9759167619387475,0.2181432413965423,0.4,87.7,2230.0,73.0
2017-02-26 04:00:00,-3.6,-0.5269557954966775,0.849892692986864,0.2,88.4,1490.0,80.0
2017-02-26 05:00:00,-3.9,-0.9702957262759968,-0.2419218955996675,0.6,88.6,1480.0,76.0
2017-02-26 06:00:00,-3.9,-1.8369701987210294e-16,-1.0,0.0,88.7,2040.0,86.0
2017-02-26 07:00:00,-3.8,-0.9845031799744366,0.1753667260919869,0.4,88.8,2300.0,83.0
2017-02-26 08:00:00,-2.7,-0.9992629164106214,0.0383878090875198,0.3,88.6,1850.0,73.0
2017-02-26 09:00:00,0.6,-0.938493022759556,0.3452981989985346,0.2,86.8,3130.0,94.0
2017-02-26 10:00:00,3.8,-0.1547103862994675,-0.9879598657693892,0.4,62.0,6340.0,72.0
2017-02-26 11:00:00,5.4,-0.9426414910921784,-0.333806859233771,2.4,40.9,14690.0,57.0
2017-02-26 12:00:00,6.9,-0.9995598601193842,0.0296662440851108,3.3,35.9,16100.0,46.0
2017-02-26 13:00:00,8.3,-0.9668233886044596,0.2554457579357906,2.2,32.7,17310.0,40.0
2017-02-26 14:00:00,9.1,0.0261769483078731,-0.9996573249755576,2.0,27.3,19710.0,61.0
2017-02-26 15:00:00,9.5,0.6347305132022673,-0.7727335734973514,4.6,29.1,18930.0,54.0
2017-02-26 16:00:00,9.3,0.7604059656000312,-0.6494480483301835,3.2,26.6,23180.0,39.0
2017-02-26 17:00:00,7.6,0.7489557207890023,-0.6626200482157375,3.9,33.2,23650.0,38.0
2017-02-26 18:00:00,6.0,0.7193398003386513,-0.6946583704589973,4.0,36.7,26360.0,39.0
2017-02-26 19:00:00,3.8,0.7107994738729927,-0.7033947028105038,2.4,42.3,25000.0,26.0
2017-02-26 20:00:00,1.7,0.4226182617406994,-0.9063077870366498,0.4,49.9,27130.0,24.0
2017-02-26 21:00:00,-0.7,-0.6858183529273763,0.7277727576572106,0.7,70.0,16560.0,17.0
2017-02-26 22:00:00,-1.5,-0.9755345439458568,0.2198462043528372,0.6,79.5,18560.0,46.0
2017-02-26 23:00:00,-2.1,-0.9291325715340564,0.369746757273829,0.4,79.6,15360.0,52.0
